ID,From_Varient,To_Varient,WO,Updated_by,Updated_dt,Approved_by,Approved_dt
308,H&S Basic Cool,H&S AHF,0,System,35:59.2,NULL,NULL
309,H&S Basic Cool,PTN NST,1,System,35:59.2,NULL,NULL
310,H&S Basic Cool,H&S CM 2IN1,0,System,35:59.2,NULL,NULL
311,H&S Basic Cool,H&S SS 2IN1,0,System,35:59.2,NULL,NULL
313,H&S Basic Cool,H&S Basic Cool,0,System,35:59.2,NULL,NULL
314,H&S Basic Smooth,PTN LB (Colossus),1,System,35:59.2,NULL,NULL
315,H&S Basic Smooth,H&S BC,0,System,35:59.2,NULL,NULL
316,H&S Basic Smooth,PTN AD (Colossus),0,System,35:59.2,NULL,NULL
317,H&S Basic Smooth,PTN LC (Colossus),1,System,35:59.2,NULL,NULL
318,H&S Basic Smooth,PTN SSC/ DMR (Colossus),1,System,35:59.2,NULL,NULL
319,H&S Basic Smooth,PTN TDC (Colossus),1,System,35:59.2,NULL,NULL
320,H&S Basic Smooth,PTN HFC (Colossus),1,System,35:59.2,NULL,NULL
321,H&S Basic Smooth,H&S CBT/ Basic Cool,0,System,35:59.2,NULL,NULL
322,H&S Basic Smooth,H&S LF,0,System,35:59.2,NULL,NULL
323,H&S Basic Smooth,H&S CM,0,System,35:59.2,NULL,NULL
324,H&S Basic Smooth,H&S SS,0,System,35:59.2,NULL,NULL
325,H&S Basic Smooth,H&S SB,0,System,35:59.2,NULL,NULL
326,H&S Basic Smooth,H&S DSC,0,System,35:59.2,NULL,NULL
327,H&S Basic Smooth,H&S AHF,0,System,35:59.2,NULL,NULL
328,H&S Basic Smooth,PTN NST,1,System,35:59.2,NULL,NULL
329,H&S Basic Smooth,H&S CM 2IN1,0,System,35:59.2,NULL,NULL
330,H&S Basic Smooth,H&S SS 2IN1,0,System,35:59.2,NULL,NULL
333,PTN LB (Colossus),H&S Basic Cool,1,System,35:59.2,NULL,NULL
334,H&S BC,H&S Basic Cool,0,System,35:59.2,NULL,NULL
335,PTN AD (Colossus),H&S Basic Cool,0,System,35:59.2,NULL,NULL
336,PTN LC (Colossus),H&S Basic Cool,0,System,35:59.2,NULL,NULL
337,PTN SSC/ DMR (Colossus),H&S Basic Cool,0,System,35:59.2,NULL,NULL
338,PTN TDC (Colossus),H&S Basic Cool,0,System,35:59.2,NULL,NULL
339,PTN HFC (Colossus),H&S Basic Cool,0,System,35:59.2,NULL,NULL
340,H&S CBT/ Basic Cool,H&S Basic Cool,0,System,35:59.2,NULL,NULL
341,H&S LF,H&S Basic Cool,0,System,35:59.2,NULL,NULL
342,H&S CM,H&S Basic Cool,0,System,35:59.2,NULL,NULL
343,H&S SS,H&S Basic Cool,0,System,35:59.2,NULL,NULL
344,H&S SB,H&S Basic Cool,0,System,35:59.2,NULL,NULL
345,H&S DSC,H&S Basic Cool,0,System,35:59.2,NULL,NULL
346,H&S AHF,H&S Basic Cool,0,System,35:59.2,NULL,NULL
347,PTN NST,H&S Basic Cool,0,System,35:59.2,NULL,NULL
348,H&S CM 2IN1,H&S Basic Cool,0,System,35:59.2,NULL,NULL
349,H&S SS 2IN1,H&S Basic Cool,0,System,35:59.2,NULL,NULL
350,H&S Basic Smooth,H&S Basic Cool,0,System,35:59.2,NULL,NULL
351,PTN LB (Colossus),H&S Basic Smooth,1,System,35:59.2,NULL,NULL
352,H&S BC,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
353,PTN AD (Colossus),H&S Basic Smooth,0,System,35:59.2,NULL,NULL
354,PTN LC (Colossus),H&S Basic Smooth,0,System,35:59.2,NULL,NULL
355,PTN SSC/ DMR (Colossus),H&S Basic Smooth,0,System,35:59.2,NULL,NULL
356,PTN TDC (Colossus),H&S Basic Smooth,0,System,35:59.2,NULL,NULL
357,PTN HFC (Colossus),H&S Basic Smooth,0,System,35:59.2,NULL,NULL
358,H&S CBT/ Basic Cool,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
359,H&S LF,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
360,H&S CM,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
361,H&S SS,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
362,H&S SB,H&S Basic Smooth,1,System,35:59.2,NULL,NULL
363,H&S DSC,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
364,H&S AHF,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
365,PTN NST,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
366,H&S CM 2IN1,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
367,H&S SS 2IN1,H&S Basic Smooth,0,System,35:59.2,NULL,NULL
372,H&S Basic Cool,H&S Basic Smooth,0,System,48:40.1,NULL,NULL
373,H&S Basic Smooth,H&S Basic Smooth,0,System,01:46.0,NULL,NULL
411,H&S Active Protect,H&S Active Protect,0,System,36:11.4,NULL,NULL
412,H&S Active Protect,H&S AHF,0,System,36:11.7,NULL,NULL
413,H&S Active Protect,H&S Basic Cool,0,System,36:11.8,NULL,NULL
414,H&S Active Protect,H&S Basic Smooth,0,System,36:12.0,NULL,NULL
415,H&S Active Protect,H&S BC,0,System,36:12.1,NULL,NULL
416,H&S Active Protect,H&S CM,0,System,36:12.2,NULL,NULL
417,H&S Active Protect,H&S CM 2IN1,0,System,36:12.6,NULL,NULL
418,H&S Active Protect,H&S DSC,0,System,36:12.7,NULL,NULL
419,H&S Active Protect,H&S LF,0,System,36:12.9,NULL,NULL
420,H&S Active Protect,H&S SB,0,System,36:13.0,NULL,NULL
421,H&S Active Protect,H&S SS,0,System,36:13.2,NULL,NULL
422,H&S Active Protect,H&S SS 2IN1,0,System,36:13.5,NULL,NULL
423,H&S Active Protect,PTN AD (Colossus),0,System,36:13.6,NULL,NULL
424,H&S Active Protect,PTN HFC (Colossus),1,System,36:13.7,NULL,NULL
425,H&S Active Protect,PTN LB (Colossus),1,System,36:13.8,NULL,NULL
426,H&S Active Protect,PTN LC (Colossus),1,System,36:14.1,NULL,NULL
427,H&S Active Protect,PTN NST,1,System,36:14.3,NULL,NULL
428,H&S Active Protect,PTN SSC/ DMR (Colossus),1,System,36:14.4,NULL,NULL
429,H&S Active Protect,PTN TDC (Colossus),1,System,36:14.5,NULL,NULL
430,H&S AHF,H&S Active Protect,0,System,36:14.7,NULL,NULL
431,H&S Basic Cool,H&S Active Protect,0,System,36:15.0,NULL,NULL
432,H&S Basic Smooth,H&S Active Protect,0,System,36:15.1,NULL,NULL
433,H&S BC,H&S Active Protect,0,System,36:15.3,NULL,NULL
434,H&S CM,H&S Active Protect,0,System,36:15.4,NULL,NULL
435,H&S CM 2IN1,H&S Active Protect,0,System,36:15.7,NULL,NULL
436,H&S DSC,H&S Active Protect,0,System,36:16.1,NULL,NULL
437,H&S LF,H&S Active Protect,0,System,36:16.2,NULL,NULL
438,H&S SB,H&S Active Protect,0,System,36:16.9,NULL,NULL
439,H&S SS,H&S Active Protect,0,System,36:22.2,NULL,NULL
440,H&S SS 2IN1,H&S Active Protect,0,System,36:23.1,NULL,NULL
441,PTN AD (Colossus),H&S Active Protect,0,System,36:23.5,NULL,NULL
442,PTN HFC (Colossus),H&S Active Protect,0,System,36:23.9,NULL,NULL
443,PTN LB (Colossus),H&S Active Protect,1,System,36:24.2,NULL,NULL
444,PTN LC (Colossus),H&S Active Protect,0,System,36:24.5,NULL,NULL
445,PTN NST,H&S Active Protect,0,System,36:24.9,NULL,NULL
446,PTN SSC/ DMR (Colossus),H&S Active Protect,0,System,36:25.2,NULL,NULL
447,PTN TDC (Colossus),H&S Active Protect,0,System,36:25.5,NULL,NULL
448,H&S AHF 2IN1,H&S Active Protect,0,System,36:18.0,NULL,NULL
449,H&S AHF 2IN1,H&S AHF,0,System,36:18.4,NULL,NULL
450,H&S AHF 2IN1,H&S AHF 2IN1,0,System,36:18.8,NULL,NULL
451,H&S AHF 2IN1,H&S Basic Cool,0,System,36:19.1,NULL,NULL
452,H&S AHF 2IN1,H&S Basic Smooth,0,System,36:19.5,NULL,NULL
453,H&S AHF 2IN1,H&S BC,0,System,36:19.7,NULL,NULL
454,H&S AHF 2IN1,H&S CM,0,System,36:20.4,NULL,NULL
455,H&S AHF 2IN1,H&S CM 2IN1,0,System,36:21.5,NULL,NULL
456,H&S AHF 2IN1,H&S LF,0,System,36:21.8,NULL,NULL
457,H&S AHF 2IN1,H&S SB,0,System,36:23.0,NULL,NULL
458,H&S AHF 2IN1,H&S SB 2IN1,0,System,36:24.3,NULL,NULL
459,H&S AHF 2IN1,H&S SS,0,System,36:26.1,NULL,NULL
460,H&S AHF 2IN1,H&S SS 2IN1,0,System,36:28.1,NULL,NULL
461,H&S AHF 2IN1,PTN AD (Colossus),0,System,36:29.5,NULL,NULL
462,H&S AHF 2IN1,PTN HFC (Colossus),1,System,36:30.5,NULL,NULL
463,H&S AHF 2IN1,PTN LB (Colossus),1,System,36:31.0,NULL,NULL
464,H&S AHF 2IN1,PTN LC (Colossus),1,System,36:31.2,NULL,NULL
465,H&S AHF 2IN1,PTN NST,1,System,36:31.4,NULL,NULL
466,H&S AHF 2IN1,PTN SSC/ DMR (Colossus),1,System,36:31.5,NULL,NULL
467,H&S AHF 2IN1,PTN TDC (Colossus),1,System,36:31.7,NULL,NULL
468,H&S Active Protect,H&S AHF 2IN1,0,System,36:31.9,NULL,NULL
469,H&S AHF,H&S AHF 2IN1,0,System,36:32.1,NULL,NULL
470,H&S Basic Cool,H&S AHF 2IN1,0,System,36:32.3,NULL,NULL
471,H&S Basic Smooth,H&S AHF 2IN1,0,System,36:32.6,NULL,NULL
472,H&S BC,H&S AHF 2IN1,0,System,36:32.8,NULL,NULL
473,H&S CM,H&S AHF 2IN1,0,System,36:32.9,NULL,NULL
474,H&S CM 2IN1,H&S AHF 2IN1,0,System,36:33.0,NULL,NULL
475,H&S LF,H&S AHF 2IN1,0,System,36:33.1,NULL,NULL
476,H&S SB,H&S AHF 2IN1,0,System,36:33.2,NULL,NULL
477,H&S SB 2IN1,H&S AHF 2IN1,0,System,36:33.3,NULL,NULL
478,H&S SS,H&S AHF 2IN1,0,System,36:33.4,NULL,NULL
479,H&S SS 2IN1,H&S AHF 2IN1,0,System,36:33.5,NULL,NULL
480,PTN AD (Colossus),H&S AHF 2IN1,0,System,36:33.6,NULL,NULL
481,PTN HFC (Colossus),H&S AHF 2IN1,0,System,36:33.8,NULL,NULL
482,PTN LB (Colossus),H&S AHF 2IN1,1,System,36:34.1,NULL,NULL
483,PTN LC (Colossus),H&S AHF 2IN1,0,System,36:34.3,NULL,NULL
484,PTN NST,H&S AHF 2IN1,0,System,36:34.6,NULL,NULL
485,PTN SSC/ DMR (Colossus),H&S AHF 2IN1,0,System,36:34.8,NULL,NULL
486,PTN TDC (Colossus),H&S AHF 2IN1,0,System,36:35.0,NULL,NULL
487,H&S SB 2IN1,H&S Active Protect,0,System,36:35.2,NULL,NULL
488,H&S SB 2IN1,H&S AHF,0,System,36:35.3,NULL,NULL
489,H&S SB 2IN1,H&S Basic Cool,0,System,36:35.5,NULL,NULL
490,H&S SB 2IN1,H&S Basic Smooth,1,System,36:35.6,NULL,NULL
491,H&S SB 2IN1,H&S BC,0,System,36:35.7,NULL,NULL
492,H&S SB 2IN1,H&S CM,0,System,36:35.8,NULL,NULL
493,H&S SB 2IN1,H&S CM 2IN1,0,System,36:36.0,NULL,NULL
494,H&S SB 2IN1,H&S LF,0,System,36:36.1,NULL,NULL
495,H&S SB 2IN1,H&S SB,0,System,36:36.3,NULL,NULL
496,H&S SB 2IN1,H&S SB 2IN1,0,System,36:36.4,NULL,NULL
497,H&S SB 2IN1,H&S SS,1,System,36:36.5,NULL,NULL
498,H&S SB 2IN1,H&S SS 2IN1,1,System,36:36.7,NULL,NULL
499,H&S SB 2IN1,PTN AD (Colossus),1,System,36:36.9,NULL,NULL
500,H&S SB 2IN1,PTN HFC (Colossus),1,System,36:37.0,NULL,NULL
501,H&S SB 2IN1,PTN LB (Colossus),1,System,36:37.2,NULL,NULL
502,H&S SB 2IN1,PTN LC (Colossus),1,System,36:37.4,NULL,NULL
503,H&S SB 2IN1,PTN NST,1,System,36:37.5,NULL,NULL
504,H&S SB 2IN1,PTN SSC/ DMR (Colossus),1,System,36:37.6,NULL,NULL
505,H&S SB 2IN1,PTN TDC (Colossus),1,System,36:37.8,NULL,NULL
506,H&S Active Protect,H&S SB 2IN1,0,System,36:37.9,NULL,NULL
507,H&S AHF,H&S SB 2IN1,0,System,36:38.1,NULL,NULL
508,H&S Basic Cool,H&S SB 2IN1,0,System,36:38.4,NULL,NULL
509,H&S Basic Smooth,H&S SB 2IN1,0,System,36:38.6,NULL,NULL
510,H&S BC,H&S SB 2IN1,0,System,36:38.7,NULL,NULL
511,H&S CM,H&S SB 2IN1,0,System,36:38.9,NULL,NULL
512,H&S CM 2IN1,H&S SB 2IN1,0,System,36:39.0,NULL,NULL
513,H&S LF,H&S SB 2IN1,0,System,36:39.1,NULL,NULL
514,H&S SB,H&S SB 2IN1,0,System,36:39.2,NULL,NULL
515,H&S SS,H&S SB 2IN1,0,System,36:39.3,NULL,NULL
516,H&S SS 2IN1,H&S SB 2IN1,0,System,36:39.4,NULL,NULL
517,PTN AD (Colossus),H&S SB 2IN1,0,System,36:39.6,NULL,NULL
518,PTN HFC (Colossus),H&S SB 2IN1,0,System,36:39.7,NULL,NULL
519,PTN LB (Colossus),H&S SB 2IN1,1,System,36:39.8,NULL,NULL
520,PTN LC (Colossus),H&S SB 2IN1,0,System,36:40.2,NULL,NULL
521,PTN NST,H&S SB 2IN1,0,System,36:40.6,NULL,NULL
522,PTN SSC/ DMR (Colossus),H&S SB 2IN1,0,System,36:41.1,NULL,NULL
523,PTN TDC (Colossus),H&S SB 2IN1,0,System,36:41.5,NULL,NULL
524,PTN LB Pro-V,H&S Active Protect,1,System,06:54.8,NULL,NULL
525,PTN LB Pro-V,H&S AHF,1,System,06:55.1,NULL,NULL
526,PTN LB Pro-V,H&S AHF 2IN1,1,System,06:55.3,NULL,NULL
527,PTN LB Pro-V,H&S Basic Cool,1,System,06:55.5,NULL,NULL
528,PTN LB Pro-V,H&S Basic Smooth,1,System,06:55.8,NULL,NULL
529,PTN LB Pro-V,H&S BC,1,System,06:56.0,NULL,NULL
530,PTN LB Pro-V,H&S CM,1,System,06:56.2,NULL,NULL
531,PTN LB Pro-V,H&S CM 2IN1,1,System,06:56.3,NULL,NULL
532,PTN LB Pro-V,H&S LF,1,System,06:56.4,NULL,NULL
533,PTN LB Pro-V,H&S SB,1,System,06:56.7,NULL,NULL
534,PTN LB Pro-V,H&S SB 2IN1,1,System,06:56.9,NULL,NULL
535,PTN LB Pro-V,H&S SS,1,System,06:57.1,NULL,NULL
536,PTN LB Pro-V,H&S SS 2IN1,1,System,06:57.3,NULL,NULL
537,PTN LB Pro-V,PTN AD (Colossus),1,System,06:57.5,NULL,NULL
538,PTN LB Pro-V,PTN HFC/ TDC Pro-V,1,System,06:57.6,NULL,NULL
539,PTN LB Pro-V,PTN LB Pro-V,0,System,06:57.7,NULL,NULL
540,PTN LB Pro-V,PTN LC (Colossus),1,System,06:57.8,NULL,NULL
541,PTN LB Pro-V,PTN SSC Pro-V,1,System,06:57.9,NULL,NULL
542,H&S Active Protect,PTN LB Pro-V,1,System,06:58.0,NULL,NULL
543,H&S AHF,PTN LB Pro-V,1,System,06:58.1,NULL,NULL
544,H&S AHF 2IN1,PTN LB Pro-V,1,System,06:58.2,NULL,NULL
545,H&S Basic Cool,PTN LB Pro-V,1,System,06:58.3,NULL,NULL
546,H&S Basic Smooth,PTN LB Pro-V,1,System,06:58.5,NULL,NULL
547,H&S BC,PTN LB Pro-V,1,System,06:58.7,NULL,NULL
548,H&S CM,PTN LB Pro-V,1,System,06:58.8,NULL,NULL
549,H&S CM 2IN1,PTN LB Pro-V,1,System,06:58.9,NULL,NULL
550,H&S LF,PTN LB Pro-V,1,System,06:59.0,NULL,NULL
551,H&S SB,PTN LB Pro-V,1,System,06:59.2,NULL,NULL
552,H&S SB 2IN1,PTN LB Pro-V,1,System,06:59.3,NULL,NULL
553,H&S SS,PTN LB Pro-V,1,System,06:59.4,NULL,NULL
554,H&S SS 2IN1,PTN LB Pro-V,1,System,06:59.6,NULL,NULL
555,PTN AD (Colossus),PTN LB Pro-V,1,System,06:59.7,NULL,NULL
556,PTN HFC/ TDC Pro-V,PTN LB Pro-V,0,System,06:59.9,NULL,NULL
557,PTN LC (Colossus),PTN LB Pro-V,0,System,07:00.0,NULL,NULL
558,PTN SSC Pro-V,PTN LB Pro-V,0,System,07:00.2,NULL,NULL
559,PTN HFC/ TDC Pro-V,H&S Active Protect,0,System,07:00.4,NULL,NULL
560,PTN HFC/ TDC Pro-V,H&S AHF,0,System,07:00.6,NULL,NULL
561,PTN HFC/ TDC Pro-V,H&S AHF 2IN1,0,System,07:00.7,NULL,NULL
562,PTN HFC/ TDC Pro-V,H&S Basic Cool,0,System,07:00.8,NULL,NULL
563,PTN HFC/ TDC Pro-V,H&S Basic Smooth,0,System,07:01.0,NULL,NULL
564,PTN HFC/ TDC Pro-V,H&S BC,0,System,07:01.1,NULL,NULL
565,PTN HFC/ TDC Pro-V,H&S CM,0,System,07:01.3,NULL,NULL
566,PTN HFC/ TDC Pro-V,H&S CM 2IN1,0,System,07:01.5,NULL,NULL
567,PTN HFC/ TDC Pro-V,H&S LF,0,System,07:01.7,NULL,NULL
568,PTN HFC/ TDC Pro-V,H&S SB,0,System,07:01.9,NULL,NULL
569,PTN HFC/ TDC Pro-V,H&S SB 2IN1,0,System,07:02.0,NULL,NULL
570,PTN HFC/ TDC Pro-V,H&S SS,0,System,07:02.1,NULL,NULL
571,PTN HFC/ TDC Pro-V,H&S SS 2IN1,0,System,07:02.3,NULL,NULL
572,PTN HFC/ TDC Pro-V,PTN AD (Colossus),0,System,07:02.4,NULL,NULL
573,PTN HFC/ TDC Pro-V,PTN HFC/ TDC Pro-V,0,System,07:02.6,NULL,NULL
574,PTN HFC/ TDC Pro-V,PTN LB Pro-V,0,System,07:02.7,NULL,NULL
575,PTN HFC/ TDC Pro-V,PTN LC (Colossus),1,System,07:02.8,NULL,NULL
576,PTN HFC/ TDC Pro-V,PTN SSC Pro-V,0,System,07:02.9,NULL,NULL
577,H&S Active Protect,PTN HFC/ TDC Pro-V,1,System,07:03.0,NULL,NULL
578,H&S AHF,PTN HFC/ TDC Pro-V,1,System,07:03.2,NULL,NULL
579,H&S AHF 2IN1,PTN HFC/ TDC Pro-V,1,System,07:03.4,NULL,NULL
580,H&S Basic Cool,PTN HFC/ TDC Pro-V,1,System,07:03.6,NULL,NULL
581,H&S Basic Smooth,PTN HFC/ TDC Pro-V,1,System,07:03.7,NULL,NULL
582,H&S BC,PTN HFC/ TDC Pro-V,1,System,07:03.8,NULL,NULL
583,H&S CM,PTN HFC/ TDC Pro-V,1,System,07:04.0,NULL,NULL
584,H&S CM 2IN1,PTN HFC/ TDC Pro-V,1,System,07:04.1,NULL,NULL
585,H&S LF,PTN HFC/ TDC Pro-V,1,System,07:04.2,NULL,NULL
586,H&S SB,PTN HFC/ TDC Pro-V,1,System,07:04.3,NULL,NULL
587,H&S SB 2IN1,PTN HFC/ TDC Pro-V,1,System,07:04.4,NULL,NULL
588,H&S SS,PTN HFC/ TDC Pro-V,1,System,07:04.5,NULL,NULL
589,H&S SS 2IN1,PTN HFC/ TDC Pro-V,1,System,07:04.7,NULL,NULL
590,PTN AD (Colossus),PTN HFC/ TDC Pro-V,1,System,07:04.9,NULL,NULL
591,PTN LB Pro-V,PTN HFC/ TDC Pro-V,1,System,07:05.1,NULL,NULL
592,PTN LC (Colossus),PTN HFC/ TDC Pro-V,0,System,07:05.3,NULL,NULL
593,PTN SSC Pro-V,PTN HFC/ TDC Pro-V,0,System,07:05.4,NULL,NULL
594,PTN SSC Pro-V,H&S Active Protect,0,System,07:05.5,NULL,NULL
595,PTN SSC Pro-V,H&S AHF,0,System,07:05.6,NULL,NULL
596,PTN SSC Pro-V,H&S AHF 2IN1,0,System,07:05.7,NULL,NULL
597,PTN SSC Pro-V,H&S Basic Cool,0,System,07:05.8,NULL,NULL
598,PTN SSC Pro-V,H&S Basic Smooth,0,System,07:05.9,NULL,NULL
599,PTN SSC Pro-V,H&S BC,0,System,07:06.1,NULL,NULL
600,PTN SSC Pro-V,H&S CM,0,System,07:06.2,NULL,NULL
601,PTN SSC Pro-V,H&S CM 2IN1,0,System,07:06.3,NULL,NULL
602,PTN SSC Pro-V,H&S LF,0,System,07:06.4,NULL,NULL
603,PTN SSC Pro-V,H&S SB,0,System,07:06.6,NULL,NULL
604,PTN SSC Pro-V,H&S SB 2IN1,0,System,07:06.8,NULL,NULL
605,PTN SSC Pro-V,H&S SS,0,System,07:06.9,NULL,NULL
606,PTN SSC Pro-V,H&S SS 2IN1,0,System,07:07.1,NULL,NULL
607,PTN SSC Pro-V,PTN AD (Colossus),0,System,07:07.2,NULL,NULL
608,PTN SSC Pro-V,PTN LB Pro-V,0,System,07:07.4,NULL,NULL
609,PTN SSC Pro-V,PTN LC (Colossus),1,System,07:07.6,NULL,NULL
610,PTN SSC Pro-V,PTN SSC Pro-V,0,System,07:07.8,NULL,NULL
611,PTN SSC Pro-V,PTN HFC/ TDC Pro-V,0,System,07:08.0,NULL,NULL
612,H&S Active Protect,PTN SSC Pro-V,1,System,07:08.2,NULL,NULL
613,H&S AHF,PTN SSC Pro-V,1,System,07:08.4,NULL,NULL
614,H&S AHF 2IN1,PTN SSC Pro-V,1,System,07:08.6,NULL,NULL
615,H&S Basic Cool,PTN SSC Pro-V,1,System,07:08.8,NULL,NULL
616,H&S Basic Smooth,PTN SSC Pro-V,1,System,07:09.1,NULL,NULL
617,H&S BC,PTN SSC Pro-V,1,System,07:09.3,NULL,NULL
618,H&S CM,PTN SSC Pro-V,1,System,07:09.4,NULL,NULL
619,H&S CM 2IN1,PTN SSC Pro-V,1,System,07:09.6,NULL,NULL
620,H&S LF,PTN SSC Pro-V,1,System,07:09.7,NULL,NULL
621,H&S SB,PTN SSC Pro-V,1,System,07:09.9,NULL,NULL
622,H&S SB 2IN1,PTN SSC Pro-V,1,System,07:10.1,NULL,NULL
623,H&S SS,PTN SSC Pro-V,1,System,07:10.3,NULL,NULL
624,H&S SS 2IN1,PTN SSC Pro-V,1,System,07:10.4,NULL,NULL
625,PTN AD (Colossus),PTN SSC Pro-V,1,System,07:10.6,NULL,NULL
626,PTN LB Pro-V,PTN SSC Pro-V,1,System,07:10.8,NULL,NULL
627,PTN LC (Colossus),PTN SSC Pro-V,0,System,07:11.0,NULL,NULL
628,PTN HFC/ TDC Pro-V,PTN SSC Pro-V,0,System,07:11.2,NULL,NULL
1524,Gel Network,PTN HFC 2in1,1,System,46:18.4,NULL,NULL
1525,H&S Active Protect,PTN HFC 2in1,1,System,46:18.6,NULL,NULL
1526,H&S AHF,PTN HFC 2in1,1,System,46:18.9,NULL,NULL
1527,H&S AHF 2IN1,PTN HFC 2in1,1,System,46:19.2,NULL,NULL
1528,H&S Basic Cool,PTN HFC 2in1,1,System,46:19.4,NULL,NULL
1529,H&S Basic Smooth,PTN HFC 2in1,1,System,46:19.6,NULL,NULL
1530,H&S BC,PTN HFC 2in1,1,System,46:19.9,NULL,NULL
1531,H&S CM,PTN HFC 2in1,1,System,46:20.2,NULL,NULL
1532,H&S CM 2IN1,PTN HFC 2in1,1,System,46:20.4,NULL,NULL
1533,H&S LF,PTN HFC 2in1,1,System,46:20.6,NULL,NULL
1534,H&S SB,PTN HFC 2in1,1,System,46:20.9,NULL,NULL
1535,H&S SB 2IN1,PTN HFC 2in1,1,System,46:21.1,NULL,NULL
1536,H&S SS,PTN HFC 2in1,1,System,46:21.4,NULL,NULL
1537,H&S SS 2IN1,PTN HFC 2in1,1,System,46:21.6,NULL,NULL
1538,HC Base,PTN HFC 2in1,1,System,46:21.8,NULL,NULL
1539,PTN AD (Colossus),PTN HFC 2in1,1,System,46:22.0,NULL,NULL
1540,PTN HFC 2in1,PTN HFC 2in1,0,System,46:22.2,NULL,NULL
1541,PTN HFC/ TDC Pro-V,PTN HFC 2in1,0,System,46:22.5,NULL,NULL
1542,PTN LB Pro-V,PTN HFC 2in1,1,System,46:22.7,NULL,NULL
1543,PTN LC (Colossus),PTN HFC 2in1,0,System,46:22.9,NULL,NULL
1544,PTN SSC 2in1,PTN HFC 2in1,0,System,46:23.2,NULL,NULL
1545,PTN SSC Pro-V,PTN HFC 2in1,0,System,46:23.5,NULL,NULL
1546,THS BASE,PTN HFC 2in1,1,System,46:23.7,NULL,NULL
1547,PTN HFC 2in1,Gel Network,1,System,46:24.0,NULL,NULL
1548,PTN HFC 2in1,H&S Active Protect,0,System,46:24.2,NULL,NULL
1549,PTN HFC 2in1,H&S AHF,0,System,46:24.5,NULL,NULL
1550,PTN HFC 2in1,H&S AHF 2IN1,0,System,46:24.8,NULL,NULL
1551,PTN HFC 2in1,H&S Basic Cool,0,System,46:25.0,NULL,NULL
1552,PTN HFC 2in1,H&S Basic Smooth,0,System,46:25.2,NULL,NULL
1553,PTN HFC 2in1,H&S BC,0,System,46:25.4,NULL,NULL
1554,PTN HFC 2in1,H&S CM,0,System,46:25.7,NULL,NULL
1555,PTN HFC 2in1,H&S CM 2IN1,0,System,46:26.0,NULL,NULL
1556,PTN HFC 2in1,H&S LF,0,System,46:26.3,NULL,NULL
1557,PTN HFC 2in1,H&S SB,0,System,46:26.5,NULL,NULL
1558,PTN HFC 2in1,H&S SB 2IN1,0,System,46:26.8,NULL,NULL
1559,PTN HFC 2in1,H&S SS,0,System,46:26.9,NULL,NULL
1560,PTN HFC 2in1,H&S SS 2IN1,0,System,46:27.1,NULL,NULL
1561,PTN HFC 2in1,HC Base,1,System,46:27.3,NULL,NULL
1562,PTN HFC 2in1,PTN AD (Colossus),0,System,46:27.5,NULL,NULL
1563,PTN HFC 2in1,PTN HFC/ TDC Pro-V,0,System,46:27.8,NULL,NULL
1564,PTN HFC 2in1,PTN LB Pro-V,0,System,46:28.0,NULL,NULL
1565,PTN HFC 2in1,PTN LC (Colossus),1,System,46:28.2,NULL,NULL
1566,PTN HFC 2in1,PTN SSC 2in1,0,System,46:28.5,NULL,NULL
1567,PTN HFC 2in1,PTN SSC Pro-V,0,System,46:28.7,NULL,NULL
1568,PTN HFC 2in1,THS BASE,1,System,46:29.0,NULL,NULL
1569,Gel Network,PTN SSC 2in1,1,System,47:26.3,NULL,NULL
1570,H&S Active Protect,PTN SSC 2in1,1,System,47:26.5,NULL,NULL
1571,H&S AHF,PTN SSC 2in1,1,System,47:26.8,NULL,NULL
1572,H&S AHF 2IN1,PTN SSC 2in1,1,System,47:27.0,NULL,NULL
1573,H&S Basic Cool,PTN SSC 2in1,1,System,47:27.2,NULL,NULL
1574,H&S Basic Smooth,PTN SSC 2in1,1,System,47:27.4,NULL,NULL
1575,H&S BC,PTN SSC 2in1,1,System,47:27.6,NULL,NULL
1576,H&S CM,PTN SSC 2in1,1,System,47:27.9,NULL,NULL
1577,H&S CM 2IN1,PTN SSC 2in1,1,System,47:28.1,NULL,NULL
1578,H&S LF,PTN SSC 2in1,1,System,47:28.3,NULL,NULL
1579,H&S SB,PTN SSC 2in1,1,System,47:28.5,NULL,NULL
1580,H&S SB 2IN1,PTN SSC 2in1,1,System,47:28.7,NULL,NULL
1581,H&S SS,PTN SSC 2in1,1,System,47:29.0,NULL,NULL
1582,H&S SS 2IN1,PTN SSC 2in1,1,System,47:29.2,NULL,NULL
1583,HC Base,PTN SSC 2in1,1,System,47:29.4,NULL,NULL
1584,PTN AD (Colossus),PTN SSC 2in1,1,System,47:29.7,NULL,NULL
1585,PTN HFC 2in1,PTN SSC 2in1,0,System,47:30.0,NULL,NULL
